CampaignID,Market,Boid,Campaign,Product,MailDate
"1973","GL","321","GLJ240401-BE-NU93C#","NGUL93C#","2024-03-25T00:00:00+07:00"
"1974","GL","321","GLJ210712-INT-PEK","PGELK","2021-07-05T00:00:00+07:00"
"1975","GL","321","GLJ210801-BE-GFO#","GGFLO#","2021-08-06T00:00:00+07:00"
"1976","GL","321","GLJ230702-BE-ISS","IGSLSC","2023-06-26T00:00:00+07:00"
"1977","GL","321","GLJ240501-BE-HB22#","HGBL22#","2024-04-25T00:00:00+07:00"
"1978","GL","321","GLJ211012-REA-LVD2","LGVLD2","2021-10-01T00:00:00+07:00"
"1979","GL","321","GLJ220514-REA-MRC3#","MGRLC3#","2022-05-02T00:00:00+07:00"
"1980","GL","321","GLJ220751-REA-FUN","F-RGWLP","2022-07-01T00:00:00+07:00"
"1981","GL","321","GLJ230601-BE-LIB2#","LGILB2#","2023-06-12T00:00:00+07:00"
"1982","GL","321","GLJ231101D-BE-IRI","IGRLIR","2023-10-26T00:00:00+07:00"
"1983","GL","321","GLJ240304-INT-7RIE#","7GRLIE#","2024-02-26T00:00:00+07:00"
"1984","GL","322","GLJ210701-BE-FOI","FGOLI","2021-06-28T00:00:00+07:00"
"1985","GL","322","GLJ211001-BE-GOM","3G3LW3","2021-10-06T16:33:05+07:00"
"1986","GL","322","GLJ211001-BE-GOM","HGULG#","2021-10-06T16:33:05+07:00"
"1987","GL","322","GLJ211101-BE-AOF","PGRLD2","2021-10-29T10:30:15+07:00"
"1988","GL","322","GLJ220101-BE-3MC","3GMLC","2022-01-14T00:00:00+07:00"
"1989","GL","322","GLJ220201-BE-LUD","TGRLP2","2022-02-17T11:59:35+07:00"
"1990","GL","322","GLJ220201-BE-SUS13","AGQLU-S","2022-02-25T11:31:48+07:00"
"1991","GL","322","GLJ220201-BE-SUS13","SGELC2#","2022-02-25T11:31:48+07:00"
"1992","GL","322","GLJ220203H-39L","BGTLA3#","2022-02-17T11:59:35+07:00"
"1993","GL","322","GLJ220401H-BE-PWD2#","PGWLD2#","2022-04-14T00:00:00+07:00"
"1994","GL","322","GLJ220801-BE-SUS15","TGRLS2#","2022-08-22T11:59:22+07:00"
"1995","GL","322","GLJ221101-BE-PEP2","PGELP2","2022-10-26T00:00:00+07:00"
"1996","GL","322","GLJ221101-BE-SUS16","7GLLU3#","2022-11-21T11:53:16+07:00"
"1997","GL","322","GLJ221201-BE-LON","LGOLN","2022-12-09T00:00:00+07:00"
"1998","GL","322","GLJ230502D-BE-BFO","BGFLOR","2023-04-28T00:00:00+07:00"
"1999","GL","322","GLJ230602-BE-NEV2","FGOLX#","2023-06-15T12:35:46+07:00"
"2000","GL","322","GLJ230901-BE-AMA","AGMLA","2023-08-28T00:00:00+07:00"
